,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,pubmed,0.3754,1.0939,0.3754,0.3665,1.0942,0.3665,0.9229,0.2214,0.9229,0.8442,0.446,0.8442,0.5,0.5,0.5,0.5,0.5,0.5,0.5009,0.46,123454321,0.2537,0.1734,29.3651,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,433,443,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
1,pubmed,0.3754,1.0939,0.3754,0.3665,1.0942,0.3665,0.9229,0.2214,0.9229,0.8442,0.446,0.8442,0.5,0.5,0.5,0.5,0.5,0.5,0.5009,0.46,123454321,0.2537,0.1734,29.3651,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,433,443,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
2,pubmed,0.4185,1.0973,0.4185,0.4089,1.0978,0.4089,0.9211,0.225,0.9211,0.8438,0.4567,0.8438,0.5,0.4999,0.5,0.5,0.5,0.5,0.5027,0.46,246908642,0.2618,0.18,15.7401,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,215,444,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
3,pubmed,0.3754,1.0939,0.3754,0.3665,1.0942,0.3665,0.9229,0.2214,0.9229,0.8442,0.446,0.8442,0.5,0.5,0.5,0.5,0.5,0.5,0.5009,0.46,123454321,0.2537,0.1734,29.3651,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,433,443,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
4,pubmed,0.4185,1.0973,0.4185,0.4089,1.0978,0.4089,0.9211,0.225,0.9211,0.8438,0.4567,0.8438,0.5,0.4999,0.5,0.5,0.5,0.5,0.5027,0.46,246908642,0.2618,0.18,15.7401,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,215,444,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
5,pubmed,0.4304,1.0947,0.4304,0.4337,1.0943,0.4337,0.9193,0.235,0.9193,0.842,0.4498,0.842,0.5,0.5,0.5,0.4997,0.5,0.5,0.5001,0.49,370362963,0.2562,0.174,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,500,397,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
6,pubmed,0.3754,1.0939,0.3754,0.3665,1.0942,0.3665,0.9229,0.2214,0.9229,0.8442,0.446,0.8442,0.5,0.5,0.5,0.5,0.5,0.5,0.5009,0.46,123454321,0.2537,0.1734,29.3651,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,433,443,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
7,pubmed,0.4185,1.0973,0.4185,0.4089,1.0978,0.4089,0.9211,0.225,0.9211,0.8438,0.4567,0.8438,0.5,0.4999,0.5,0.5,0.5,0.5,0.5027,0.46,246908642,0.2618,0.18,15.7401,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,215,444,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
8,pubmed,0.4304,1.0947,0.4304,0.4337,1.0943,0.4337,0.9193,0.235,0.9193,0.842,0.4498,0.842,0.5,0.5,0.5,0.4997,0.5,0.5,0.5001,0.49,370362963,0.2562,0.174,33.5526,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,500,397,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
9,pubmed,0.3856,1.1009,0.3856,0.3882,1.1002,0.3882,0.9209,0.2275,0.9209,0.8521,0.4307,0.8521,0.5,0.5,0.4958,0.5,0.5,0.5,0.5009,0.46,493817284,0.2602,0.1759,27.9276,0.1,True,False,False,2.0,4.0,none,0.2,10,30,5,50,3,410,465,0.1,0.45,2,256,0.001,0.001,0.5,relu,True,200,adam
