,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,github,0.8576,0.3683,0.8576,0.8427,0.3939,0.8427,0.94,0.1744,0.94,0.8506,0.4234,0.8506,0.5,0.5034,0.5006,0.4979,0.4956,0.5019,0.5116,0.18,123454321,1.0285,0.1853,86.9397,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,500,328,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,github,0.8457,0.3807,0.8457,0.8441,0.3907,0.8441,0.9314,0.187,0.9314,0.8572,0.3775,0.8572,0.5,0.5023,0.4987,0.4932,0.4996,0.4986,0.5054,0.04,246908642,1.0031,0.1864,86.9397,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,500,262,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,github,0.8526,0.3833,0.8526,0.8536,0.3819,0.8536,0.9411,0.1767,0.9411,0.8537,0.4245,0.8537,0.5,0.4927,0.4928,0.4976,0.5004,0.4916,0.5015,0.18,370362963,1.0504,0.186,66.9836,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,358,295,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,github,0.8504,0.3771,0.8504,0.85,0.3954,0.85,0.938,0.1707,0.938,0.8513,0.4162,0.8513,0.5,0.4957,0.4982,0.4948,0.4991,0.4988,0.5055,0.25,493817284,1.0896,0.1865,86.9397,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,500,273,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,github,0.8553,0.364,0.8553,0.8451,0.3963,0.8451,0.9446,0.1657,0.9446,0.8497,0.4161,0.8497,0.5,0.5052,0.5059,0.5022,0.5015,0.5029,0.5085,0.66,617271605,1.065,0.1857,76.5401,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,426,299,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,github,0.8548,0.3761,0.8548,0.8498,0.4021,0.8498,0.9164,0.2212,0.9164,0.861,0.3639,0.861,0.5,0.5042,0.5052,0.504,0.5045,0.4991,0.505,0.18,740725926,1.1404,0.2051,86.9397,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,500,231,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,github,0.8507,0.3843,0.8507,0.8464,0.3955,0.8464,0.9433,0.1614,0.9433,0.8448,0.4416,0.8448,0.5,0.5057,0.5045,0.4962,0.5073,0.5032,0.5038,0.06,864180247,1.1678,0.1853,86.9397,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,500,323,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,github,0.8556,0.3772,0.8556,0.8448,0.3983,0.8448,0.9367,0.1781,0.9367,0.8447,0.4212,0.8447,0.5,0.4972,0.4968,0.5025,0.5002,0.4977,0.5057,0.4,987634568,1.1502,0.1847,79.2103,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,445,313,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,github,0.8542,0.3708,0.8542,0.8506,0.392,0.8506,0.9411,0.1667,0.9411,0.8447,0.44,0.8447,0.5,0.4971,0.5014,0.5026,0.4974,0.5028,0.5106,0.21,1111088889,1.1961,0.1999,86.9397,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,500,300,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,github,0.8571,0.3751,0.8571,0.845,0.3943,0.845,0.9398,0.1695,0.9398,0.8441,0.4348,0.8441,0.5,0.5004,0.4991,0.4961,0.5007,0.5021,0.5074,0.55,1234543210,1.1863,0.2016,86.9397,0.0033,False,True,False,1.0,1.0,cluster,0.2,10,30.0,5,50,3,500,267,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
10,github,0.8605,0.3545,0.8605,0.8448,0.3868,0.8448,0.9399,0.1744,0.9399,0.8504,0.4235,0.8504,0.5,0.5039,0.5013,0.5001,0.4965,0.5014,0.5118,0.19,123454321,2.092,0.1995,149.6704,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,498,328,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
11,github,0.8479,0.368,0.8479,0.8444,0.3826,0.8444,0.9314,0.187,0.9314,0.8573,0.3776,0.8573,0.5,0.5017,0.5009,0.4993,0.4988,0.4994,0.505,0.2,246908642,2.0683,0.1967,150.1678,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,500,262,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
12,github,0.8557,0.3686,0.8557,0.8552,0.3751,0.8552,0.9403,0.1767,0.9403,0.8537,0.4242,0.8537,0.5,0.4942,0.4942,0.4965,0.4994,0.4935,0.5029,0.7,370362963,2.0388,0.1977,114.603,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,357,295,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
13,github,0.8571,0.3655,0.8571,0.8571,0.3817,0.8571,0.9378,0.1707,0.9378,0.8517,0.4162,0.8517,0.5,0.4975,0.4997,0.4985,0.5014,0.4978,0.5051,0.33,493817284,2.0701,0.1896,123.059,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,391,273,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
14,github,0.8603,0.3515,0.8603,0.8489,0.3885,0.8489,0.9445,0.1657,0.9445,0.8494,0.416,0.8494,0.5,0.5061,0.5065,0.4993,0.5035,0.5071,0.5095,0.63,617271605,2.0529,0.1882,130.7688,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,422,299,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
15,github,0.8619,0.3603,0.8619,0.8522,0.3922,0.8522,0.9163,0.2212,0.9163,0.8608,0.3639,0.8608,0.5,0.5051,0.5052,0.4959,0.5045,0.4998,0.5071,0.14,740725926,2.059,0.1985,150.1678,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,500,231,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
16,github,0.8585,0.3642,0.8585,0.8497,0.3898,0.8497,0.9434,0.1615,0.9434,0.8446,0.4418,0.8446,0.5,0.5054,0.4991,0.499,0.5053,0.4992,0.5052,0.47,864180247,2.0815,0.1952,115.3492,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,360,323,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
17,github,0.8621,0.3583,0.8621,0.8478,0.3874,0.8478,0.9365,0.1781,0.9365,0.8447,0.4214,0.8447,0.5,0.4988,0.4983,0.496,0.5011,0.4975,0.5089,0.46,987634568,2.058,0.1864,135.9916,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,443,313,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
18,github,0.856,0.3545,0.856,0.8499,0.3822,0.8499,0.9406,0.1663,0.9406,0.8447,0.4406,0.8447,0.5,0.4975,0.4998,0.5025,0.4957,0.5019,0.5097,0.21,1111088889,2.0333,0.1887,150.1678,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,500,301,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
19,github,0.8595,0.3608,0.8595,0.8490,0.3850,0.8490,0.9396,0.1695,0.9396,0.8446,0.4349,0.8446,0.5,0.5010,0.5012,0.5017,0.5008,0.5019,0.5078,0.3100,1234543210,2.0383,0.1901,150.1678,0.0033,False,True,False,1.0,1.0,cluster,0.4,10,30.0,5,50,3,500,267,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
