,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,computers,0.9024,0.3201,0.9024,0.8704,0.4268,0.8704,0.9631,0.1373,0.9631,0.8904,0.3914,0.8904,0.5,0.5159,0.5164,0.5107,0.5083,0.5053,0.5227,0.11,123454321,11.1661,0.1703,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,339,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,computers,0.913,0.2881,0.913,0.8652,0.4534,0.8652,0.9596,0.1423,0.9596,0.895,0.436,0.895,0.5,0.5122,0.5185,0.5019,0.5159,0.5018,0.5321,0.14,246908642,11.0144,0.1748,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,339,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,computers,0.8927,0.3229,0.8927,0.8546,0.4511,0.8546,0.9622,0.1367,0.9622,0.9021,0.3536,0.9021,0.5,0.5079,0.5196,0.5054,0.5142,0.5132,0.5228,0.15,370362963,12.0302,0.1748,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,381,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,computers,0.9114,0.2924,0.9114,0.8736,0.4187,0.8736,0.946,0.1608,0.946,0.8988,0.4019,0.8988,0.5,0.5059,0.5166,0.4967,0.5198,0.501,0.5232,0.15,493817284,11.4004,0.1722,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,373,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,computers,0.9069,0.3158,0.9069,0.8675,0.4336,0.8675,0.9551,0.1511,0.9551,0.9056,0.3822,0.9056,0.5,0.5199,0.5277,0.5038,0.5115,0.5153,0.5256,0.08,617271605,11.9544,0.1693,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,371,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,computers,0.8985,0.3197,0.8985,0.8546,0.4358,0.8546,0.9583,0.1403,0.9583,0.903,0.3861,0.903,0.5,0.5229,0.523,0.5075,0.5119,0.5182,0.5295,0.12,740725926,11.4922,0.1706,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,425,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,computers,0.9059,0.2978,0.9059,0.8723,0.4157,0.8723,0.9547,0.1639,0.9547,0.9001,0.3806,0.9001,0.5,0.5084,0.5059,0.4967,0.5119,0.4994,0.5187,0.21,864180247,13.5076,0.1748,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,332,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,computers,0.9117,0.2926,0.9117,0.8662,0.4271,0.8662,0.9635,0.1417,0.9635,0.8985,0.4146,0.8985,0.5,0.5083,0.5234,0.5009,0.5103,0.5038,0.5294,0.07,987634568,11.6047,0.1692,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,388,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,computers,0.9033,0.3138,0.9033,0.8727,0.4023,0.8727,0.9586,0.1393,0.9586,0.8878,0.4791,0.8878,0.5,0.5098,0.5098,0.4986,0.5004,0.503,0.5166,0.24,1111088889,11.734,0.1778,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,386,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,computers,0.9049,0.3169,0.9049,0.8646,0.445,0.8646,0.9547,0.1448,0.9547,0.8969,0.415,0.8969,0.5,0.5041,0.518,0.5117,0.5143,0.5072,0.5354,0.1,1234543210,11.5586,0.1665,28.9144,0.0,False,True,False,1.0,1.0,saint_rw,0.2,10,30.0,10,1,3,500,368,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
10,computers,0.8975,0.3182,0.8975,0.8665,0.4286,0.8665,0.9618,0.1389,0.9618,0.8933,0.3944,0.8933,0.5,0.5148,0.5169,0.4986,0.5106,0.5074,0.5252,0.1,123454321,11.5068,0.1813,78.75,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,336,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
11,computers,0.9198,0.2736,0.9198,0.8759,0.4501,0.8759,0.9589,0.139,0.9589,0.8953,0.4393,0.8953,0.5,0.5124,0.5182,0.5053,0.5171,0.508,0.5371,0.1,246908642,25.1642,0.176,78.75,0.0,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,356,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
12,computers,0.8972,0.3059,0.8972,0.8568,0.4549,0.8568,0.9615,0.1387,0.9615,0.9050,0.3529,0.9050,0.5,0.5187,0.5224,0.5164,0.5166,0.5145,0.5232,0.1000,370362963,25.4757,0.1751,78.7500,0.0000,False,True,False,1.0,1.0,saint_rw,0.4,10,30.0,10,1,3,500,372,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
