,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,flickr,0.4297,1.6081,0.4297,0.4244,1.6556,0.4244,0.6232,1.0812,0.6232,0.4605,1.5913,0.4605,0.4,0.5003,0.4992,0.4984,0.5048,0.5042,0.5059,0.25,123454321,1.6793,0.2081,27.3069,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,236,319,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,flickr,0.4529,1.5745,0.4529,0.4229,1.665,0.4229,0.7707,0.7125,0.7707,0.4254,1.954,0.4254,0.2,0.499,0.5007,0.5016,0.5058,0.4973,0.517,0.3,123454321,3.1944,0.2032,19.7102,0.001,False,True,False,1.0,2.0,cluster,0.2,10,100.0,5,50,3,261,279,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,flickr,0.4602,1.5825,0.4602,0.4496,1.6147,0.4496,0.6108,1.1304,0.6108,0.4716,1.576,0.4716,0.4,0.4972,0.5025,0.5008,0.5004,0.5038,0.5074,0.26,246908642,1.9204,0.2213,33.0202,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,305,325,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,flickr,0.474,1.562,0.474,0.4311,1.7147,0.4311,0.7745,0.7152,0.7745,0.4178,1.9169,0.4178,0.2,0.5027,0.4978,0.5019,0.5057,0.4975,0.5233,0.32,246908642,3.1945,0.1965,19.3039,0.001,False,True,False,1.0,2.0,cluster,0.2,10,100.0,5,50,3,253,272,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,flickr,0.4641,1.5737,0.4641,0.4301,1.7229,0.4301,0.7599,0.7693,0.7599,0.4216,1.8668,0.4216,0.2,0.4965,0.4998,0.4976,0.5023,0.4955,0.5184,0.39,370362963,3.1379,0.1941,24.8663,0.001,False,True,False,1.0,2.0,cluster,0.2,10,100.0,5,50,3,369,262,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,flickr,0.4553,1.5595,0.4553,0.4268,1.7152,0.4268,0.8024,0.6248,0.8024,0.3941,2.0758,0.3941,0.2,0.501,0.4994,0.4983,0.504,0.4985,0.5206,0.34,493817284,3.1976,0.1949,19.9519,0.001,False,True,False,1.0,2.0,cluster,0.2,10,100.0,5,50,3,266,271,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,flickr,0.4479,1.5749,0.4479,0.418,1.7167,0.418,0.7597,0.752,0.7597,0.4352,1.8715,0.4352,0.2,0.4998,0.4942,0.4964,0.4962,0.5021,0.5185,0.38,617271605,3.1931,0.2002,20.6773,0.001,False,True,False,1.0,2.0,cluster,0.2,10,100.0,5,50,3,281,277,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,flickr,0.4573,1.58,0.4573,0.4404,1.6365,0.4404,0.6127,1.1148,0.6127,0.4537,1.5888,0.4537,0.4,0.4953,0.5023,0.4956,0.4969,0.5027,0.51,0.38,370362963,2.1075,0.2226,29.2136,0.0033,False,True,False,1.0,2.0,cluster,0.4,10,30.0,5,50,3,259,312,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,flickr,0.4396,1.5767,0.4396,0.4195,1.6937,0.4195,0.7767,0.7141,0.7767,0.4246,1.9603,0.4246,0.2,0.4983,0.4994,0.4968,0.5002,0.496,0.516,0.41,740725926,3.2381,0.1936,20.0003,0.001,False,True,False,1.0,2.0,cluster,0.2,10,100.0,5,50,3,267,264,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,flickr,0.4432,1.5621,0.4432,0.4169,1.69,0.4169,0.7918,0.6676,0.7918,0.4283,1.9474,0.4283,0.2,0.4945,0.4975,0.497,0.4981,0.497,0.518,0.39,864180247,3.595,0.1971,18.7348,0.001,False,True,False,1.0,2.0,cluster,0.2,10,100.0,5,50,3,242,273,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
