,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,github,0.8724,0.3499,0.8724,0.8497,0.3932,0.8497,0.9403,0.1744,0.9403,0.85,0.4233,0.85,0.5,0.5044,0.5016,0.4973,0.4985,0.5008,0.5128,0.35,123454321,4.6591,0.1839,26.5432,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,418,328,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,github,0.8628,0.3652,0.8628,0.8515,0.401,0.8515,0.9311,0.187,0.9311,0.8572,0.3775,0.8572,0.5,0.4982,0.4986,0.4972,0.5012,0.4945,0.5076,0.71,246908642,5.2666,0.1888,27.5508,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,442,262,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,github,0.8604,0.3816,0.8604,0.8533,0.3888,0.8533,0.9408,0.1767,0.9408,0.8535,0.4244,0.8535,0.5,0.4979,0.498,0.4989,0.5001,0.4956,0.505,0.58,370362963,5.2737,0.1861,21.1278,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,296,295,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,github,0.8565,0.3937,0.8565,0.8483,0.4117,0.8483,0.9376,0.1707,0.9376,0.8516,0.4166,0.8516,0.5,0.5007,0.5012,0.4978,0.4979,0.4992,0.5065,0.16,493817284,5.1464,0.1838,21.2197,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,298,273,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,github,0.8614,0.3596,0.8614,0.8519,0.4071,0.8519,0.9445,0.1657,0.9445,0.8498,0.416,0.8498,0.5,0.5054,0.5074,0.5098,0.5044,0.5098,0.511,0.06,617271605,5.114,0.1844,25.0378,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,383,299,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,github,0.8648,0.3548,0.8648,0.8549,0.3898,0.8549,0.9163,0.2212,0.9163,0.8606,0.3639,0.8606,0.5,0.5037,0.5054,0.5024,0.5052,0.5001,0.5057,0.42,740725926,5.2928,0.1935,24.2022,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,364,231,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,github,0.8676,0.3568,0.8676,0.8526,0.3976,0.8526,0.9434,0.1615,0.9434,0.8451,0.4414,0.8451,0.5,0.5088,0.4999,0.5018,0.5091,0.5016,0.5089,0.2,864180247,5.3092,0.1826,23.5865,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,350,323,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,github,0.865,0.3666,0.865,0.8485,0.4029,0.8485,0.936,0.1781,0.936,0.8443,0.4212,0.8443,0.5,0.5031,0.504,0.5018,0.4968,0.5024,0.5103,0.24,987634568,5.1771,0.1828,23.0129,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,337,313,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,github,0.869,0.3533,0.869,0.8551,0.3845,0.8551,0.9405,0.1668,0.9405,0.8441,0.44,0.8441,0.5,0.4985,0.5038,0.4977,0.4971,0.5046,0.5094,0.17,1111088889,5.2224,0.1846,23.8064,0.0,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,355,300,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,github,0.8700,0.3527,0.8700,0.8454,0.4053,0.8454,0.9395,0.1695,0.9395,0.8443,0.4347,0.8443,0.5,0.4981,0.4992,0.4983,0.5005,0.5056,0.5129,0.6200,1234543210,5.1560,0.1906,29.9526,0.0000,False,True,False,1.0,1.0,saint_node,0.2,10,30.0,10,1,3,500,267,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
